07/03/19 - Channel;CurrentAngular;CurrentLinear;VoltageAngular;VoltageLinear
0;0.9966358336907504;0.04616808993944285;11.005282003041696;-0.008123488013847647
1;0.999861276348659;0.046836527756576936;10.99217546251191;-0.01004005297825681
2;0.9935995451995487;0.0807660481714193;11.033152126298356;-0.0027133231717140142
3;1.0005555559316912;0.059376665459668;11.036048239209599;-0.001133263579392312
4;0.9970285153900093;0.1033129265515541;11.009654143975451;0.0025693329237252245
5;0.9997732715540193;0.08478492580987404;11.005510859421662;0.0068400798224227816
6;1.00313405052;0.08813967693049407;11.019511356410367;0.011749699452291627
7;0.9879876515398114;0.08682987124952782;11.009989467168822;0.012566864733973667
