09/05/19- Gaveta 14 - Channel;CurrentAngular;CurrentLinear;VoltageAngular;VoltageLinear
0;0.9968958448945049;-0.009389778180494104;10.992956398295759;-0.008998777958087456
1;0.9934245303863216;0.004363682991745698;10.987938672910225;-0.005405379215754487
2;1.0022631733452374;0.02041323478058845;11.009539420471551;-2.6611091434245998e-05
3;0.9951513724524513;-0.005988822137088903;11.007282831961872;0.0010008848725600412
4;1.0030287134409273;0.05002157766592011;11.015752202593148;0.002658780271595658
5;1.0069836354418142;0.040603737493946954;10.98762188769641;0.007274423415764212
6;0.9983899484490619;0.04242065279486411;11.018913618301376;0.014758446380785106
7;1.0022691596443922;0.03998266670698643;11.02054760723956;0.009858624930265732
