29/03/19 - Channel;CurrentAngular;CurrentLinear;VoltageAngular;VoltageLinear
0;0.9985872331134364;0.015693290435078732;10.990277803141149;0.018393014649114484
1;0.9841273894289639;0.056536246321113544;11.002192868345322;0.01973950455977767
2;0.9990916809705386;0.04937216348283129;10.983781367648527;0.02233085710776175
3;0.9936642680036682;0.038731964265494745;11.00262758129095;0.020656501850875784
4;0.9941797272979462;0.09699294983886332;11.006446580562844;0.025392034494194644
5;0.9974441691244129;0.08389725387058453;11.000829509834809;0.030063746413637536
6;1.0013935049698834;0.11208690903637966;11.017548369254953;0.03960781919391407
7;0.9894636941276486;0.09242781228057213;10.985399610467727;0.03357963997162121
