23/10/18 - Channel;CurrentAngular;CurrentLinear;VoltageAngular;VoltageLinear
0;1.00837062418;0.054315504783;11.0050681236;-0.0171056232754
1;1.00889866302;0.0509421628734;11.017378867;-0.0136486261932
2;1.00481016724;0.0304877360254;11.0191900319;-0.0129543297274
3;1.01274405069;0.0284820566145;10.9818241941;-0.00894899443321
4;1.01144979697;0.0764902586467;10.9909291944;-0.00469840587027
5;1.000116788;0.0594315597024;11.0073213423;-0.00559374635397
6;1.01060172366;0.0881309353657;10.9892550491;0.00634998033882
7;1.00576848704;0.0913601614088;11.0109758169;0.00142659461925
